source_id,source_name,category,owner_org,geography,source_type,signal_type,suggested_output_route,priority_tier,automation_feasibility,access_status,final_package_status,duplicate_status,next_action,notes,evidence_source
meridian_onecap_equipment_public_sector_tender_alerts,Meridian OneCap / equipment-public-sector tender alerts,E_paid_intelligence,Meridian OneCap / equipment-public-sector tender alerts,BC / Canada,paid login / email alert,active tender / project lead,Paid_Intelligence,3,paid_login_or_manual,paid_or_login_required,not_in_final_coded_sources,new_candidate_to_dedupe,do not scrape; document subscription/export/email workflow only,Paid intelligence source; useful only with authorized TENDER_FINDER access.,candidate_expansion_seed
bc_road_builders_and_heavy_construction_association_notices,BC Road Builders and Heavy Construction Association notices,E_paid_intelligence,BC Road Builders and Heavy Construction Association notices,BC / Canada,paid login / email alert,active tender / project lead,Paid_Intelligence,3,paid_login_or_manual,paid_or_login_required,not_in_final_coded_sources,new_candidate_to_dedupe,do not scrape; document subscription/export/email workflow only,Paid intelligence source; useful only with authorized TENDER_FINDER access.,candidate_expansion_seed
vrca_project_tender_bulletins,VRCA project/tender bulletins,E_paid_intelligence,VRCA project/tender bulletins,BC / Canada,paid login / email alert,active tender / project lead,Paid_Intelligence,3,paid_login_or_manual,paid_or_login_required,not_in_final_coded_sources,new_candidate_to_dedupe,do not scrape; document subscription/export/email workflow only,Paid intelligence source; useful only with authorized TENDER_FINDER access.,candidate_expansion_seed
icba_tender_member_opportunity_notices,ICBA tender/member opportunity notices,E_paid_intelligence,ICBA tender/member opportunity notices,BC / Canada,paid login / email alert,active tender / project lead,Paid_Intelligence,3,paid_login_or_manual,paid_or_login_required,not_in_final_coded_sources,new_candidate_to_dedupe,do not scrape; document subscription/export/email workflow only,Paid intelligence source; useful only with authorized TENDER_FINDER access.,candidate_expansion_seed
vancouver_sun_business_local_development_early_signal,Vancouver Sun business/local development early-signal monitoring,G_news_early_signal,Vancouver Sun business/local development,BC / Lower Mainland,news / press release / newsletter / RSS,early signal / award / project announcement,Run_Queue,3,manual_or_rss_html,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify feed/search pattern and add monitoring keywords,News/PR source; lower precision but useful for early signal and client tracking.,candidate_expansion_seed
tri_city_news_development_and_council_coverage_early_signal,Tri-City News development and council coverage early-signal monitoring,G_news_early_signal,Tri-City News development and council coverage,BC / Lower Mainland,news / press release / newsletter / RSS,early signal / award / project announcement,Run_Queue,3,manual_or_rss_html,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify feed/search pattern and add monitoring keywords,News/PR source; lower precision but useful for early signal and client tracking.,candidate_expansion_seed
langley_advance_times_development_notices_early_signal,Langley Advance Times development notices early-signal monitoring,G_news_early_signal,Langley Advance Times development notices,BC / Lower Mainland,news / press release / newsletter / RSS,early signal / award / project announcement,Run_Queue,3,manual_or_rss_html,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify feed/search pattern and add monitoring keywords,News/PR source; lower precision but useful for early signal and client tracking.,candidate_expansion_seed
maple_ridge_news_development_notices_early_signal,Maple Ridge News development notices early-signal monitoring,G_news_early_signal,Maple Ridge News development notices,BC / Lower Mainland,news / press release / newsletter / RSS,early signal / award / project announcement,Run_Queue,3,manual_or_rss_html,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify feed/search pattern and add monitoring keywords,News/PR source; lower precision but useful for early signal and client tracking.,candidate_expansion_seed
surrey_now_leader_development_capital_notices_early_signal,Surrey Now-Leader development/capital notices early-signal monitoring,G_news_early_signal,Surrey Now-Leader development/capital notices,BC / Lower Mainland,news / press release / newsletter / RSS,early signal / award / project announcement,Run_Queue,3,manual_or_rss_html,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify feed/search pattern and add monitoring keywords,News/PR source; lower precision but useful for early signal and client tracking.,candidate_expansion_seed
peace_arch_news_white_rock_south_surrey_projects_early_signa,Peace Arch News White Rock/South Surrey projects early-signal monitoring,G_news_early_signal,Peace Arch News White Rock/South Surrey projects,BC / Lower Mainland,news / press release / newsletter / RSS,early signal / award / project announcement,Run_Queue,3,manual_or_rss_html,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify feed/search pattern and add monitoring keywords,News/PR source; lower precision but useful for early signal and client tracking.,candidate_expansion_seed
abbotsford_news_development_capital_notices_early_signal,Abbotsford News development/capital notices early-signal monitoring,G_news_early_signal,Abbotsford News development/capital notices,BC / Lower Mainland,news / press release / newsletter / RSS,early signal / award / project announcement,Run_Queue,3,manual_or_rss_html,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify feed/search pattern and add monitoring keywords,News/PR source; lower precision but useful for early signal and client tracking.,candidate_expansion_seed
chilliwack_progress_development_capital_notices_early_signal,Chilliwack Progress development/capital notices early-signal monitoring,G_news_early_signal,Chilliwack Progress development/capital notices,BC / Lower Mainland,news / press release / newsletter / RSS,early signal / award / project announcement,Run_Queue,3,manual_or_rss_html,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify feed/search pattern and add monitoring keywords,News/PR source; lower precision but useful for early signal and client tracking.,candidate_expansion_seed
burnaby_now_development_notices_early_signal,Burnaby Now development notices early-signal monitoring,G_news_early_signal,Burnaby Now development notices,BC / Lower Mainland,news / press release / newsletter / RSS,early signal / award / project announcement,Run_Queue,3,manual_or_rss_html,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify feed/search pattern and add monitoring keywords,News/PR source; lower precision but useful for early signal and client tracking.,candidate_expansion_seed
richmond_news_development_notices_early_signal,Richmond News development notices early-signal monitoring,G_news_early_signal,Richmond News development notices,BC / Lower Mainland,news / press release / newsletter / RSS,early signal / award / project announcement,Run_Queue,3,manual_or_rss_html,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify feed/search pattern and add monitoring keywords,News/PR source; lower precision but useful for early signal and client tracking.,candidate_expansion_seed
north_shore_news_development_capital_notices_early_signal,North Shore News development/capital notices early-signal monitoring,G_news_early_signal,North Shore News development/capital notices,BC / Lower Mainland,news / press release / newsletter / RSS,early signal / award / project announcement,Run_Queue,3,manual_or_rss_html,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify feed/search pattern and add monitoring keywords,News/PR source; lower precision but useful for early signal and client tracking.,candidate_expansion_seed
western_investor_land_assembly_notices_early_signal,Western Investor land assembly notices early-signal monitoring,G_news_early_signal,Western Investor land assembly notices,BC / Lower Mainland,news / press release / newsletter / RSS,early signal / award / project announcement,Run_Queue,3,manual_or_rss_html,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify feed/search pattern and add monitoring keywords,News/PR source; lower precision but useful for early signal and client tracking.,candidate_expansion_seed
renx_bc_development_news_early_signal,Renx BC development news early-signal monitoring,G_news_early_signal,Renx BC development news,BC / Lower Mainland,news / press release / newsletter / RSS,early signal / award / project announcement,Run_Queue,3,manual_or_rss_html,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify feed/search pattern and add monitoring keywords,News/PR source; lower precision but useful for early signal and client tracking.,candidate_expansion_seed
urbanyvr_development_news_early_signal,UrbanYVR development news early-signal monitoring,G_news_early_signal,UrbanYVR development news,BC / Lower Mainland,news / press release / newsletter / RSS,early signal / award / project announcement,Run_Queue,3,manual_or_rss_html,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify feed/search pattern and add monitoring keywords,News/PR source; lower precision but useful for early signal and client tracking.,candidate_expansion_seed
skyscraperpage_vancouver_project_forum_watchlist_early_signa,SkyscraperPage Vancouver project forum watchlist early-signal monitoring,G_news_early_signal,SkyscraperPage Vancouver project forum watchlist,BC / Lower Mainland,news / press release / newsletter / RSS,early signal / award / project announcement,Run_Queue,3,manual_or_rss_html,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify feed/search pattern and add monitoring keywords,News/PR source; lower precision but useful for early signal and client tracking.,candidate_expansion_seed
